"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-09-30,96987,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",121,773300,0.00298313878080415,0.00546092835782083,0.0199155895542073,0.0680898550135347,-0.00770647928118429,"2006-03","2006-Q1",853900,-0.0943904438458836,"2005-05"
2016-09-30,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",122,609700,0.0084353291432352,0.0228149639322261,0.0499397279145859,0.0705955124412172,-0.00144813317548376,"2006-04","2006-Q2",641200,-0.0491266375545851,"2005-12"
2016-09-30,87019,"65807","MO","Springfield","Greene","Springfield",123,116200,0.00345423143350604,0.0157342657342657,0.0592525068368277,0.0158752259076436,0.00173766270876974,"2007-05","2007-Q2",118400,-0.0185810810810811,"2006-12"
2016-09-30,84622,"60620","IL","Chicago","Cook","Chicago",124,131100,0.0123552123552124,0.0274294670846395,0.101680672268908,0.0263736020387355,-0.0189241699479342,"2007-12","2007-Q4",167300,-0.216377764494919,"2004-09"
2016-09-30,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",125,412500,0.00413826679649464,0.0192735359525575,0.0656161198656678,0.0784224235925715,0.0345512282120162,"2016-09","2016-Q3",412500,0,"2016-09"
2016-09-30,61642,"10028","NY","New York","New York","New York",126,1319800,0.00525554116840582,-0.00317220543806647,-0.0810472079097619,0.0596416682796068,,"2015-09","2015-Q3",1436200,-0.0810472079097619,"2015-05"
2016-09-30,84635,"60634","IL","Chicago","Cook","Chicago",127,249500,0.00645421540943929,0.0191993464052288,0.0478790424191516,0.0488114194262992,-0.0301318113990986,"2007-02","2007-Q1",344800,-0.27639211136891,"2003-04"
2016-09-30,98432,"95823","CA","Sacramento","Sacramento","Sacramento",128,239000,0.0109983079526227,0.0395824271422358,0.157945736434109,0.156546725515231,-0.0284599198637026,"2005-12","2005-Q4",324100,-0.262573279851898,"2004-07"
2016-09-30,97023,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",129,524300,0.00652716452294106,0.0218281036834925,0.0781410651860991,0.093983531272626,-0.0135110553557867,"2006-09","2006-Q3",600700,-0.127184950890628,"2005-06"
2016-09-30,69340,"27410","NC",,"Guilford","Greensboro",130,195100,0.00308483290488432,0.0098343685300207,0.0182672233820459,0.0198939175495008,0.00554742283652865,"2016-09","2016-Q3",195100,0,"2016-09"
2016-09-30,60499,"06902","CT","Stamford","Fairfield","Stamford",131,360300,0.00111141983884412,-0.0128767123287671,-0.0332707271263751,0.0179710136927753,-0.0235583271668566,"2006-12","2006-Q4",464000,-0.223491379310345,"2004-02"
2016-09-30,76534,"43123","OH","Columbus","Franklin","Grove City",132,156200,0.0116580310880829,0.0289855072463768,0.0854760250173732,0.0409503969692568,0.00561108830241741,"2016-09","2016-Q3",156200,0,"2016-09"
2016-09-30,66135,"20011","DC","Washington","District of Columbia","Washington",133,526100,0.000380300437345503,0.0144620131122252,0.0583383625025146,0.110651573499337,0.0318246579722368,"2016-09","2016-Q3",526100,0,"2016-09"
2016-09-30,84285,"60016","IL","Chicago","Cook","Des Plaines",134,198000,0.00303951367781155,0.0243145369891361,0.0280373831775701,0.0422403022874593,-0.031539120210426,"2006-05","2006-Q2",274000,-0.277372262773723,"2002-02"
2016-09-30,96651,"92109","CA","San Diego","San Diego","San Diego",135,817400,0.00196126501593528,0.0306392636489724,0.055799535003875,0.0738958831703485,0.0155676295084353,"2016-09","2016-Q3",817400,0,"2016-09"
2016-09-30,77400,"45011","OH","Cincinnati","Butler","Hamilton",136,173300,0.00405561993047509,0.0110851808634772,0.0509399636143117,0.0304002322752959,0.00233791943976969,"2016-09","2016-Q3",173300,0,"2016-09"
2016-09-30,84629,"60628","IL","Chicago","Cook","Chicago",137,100100,0.0266666666666667,0.0581395348837209,0.12219730941704,-0.00316649937911218,-0.032436483552285,"2007-11","2007-Q4",144600,-0.307745504840941,"2002-12"
2016-09-30,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",138,910500,0.00286375151448397,0.0134683882457703,0.072943671930238,0.116368532504308,0.0127314937226166,"2016-09","2016-Q3",910500,0,"2016-09"
2016-09-30,96546,"91911","CA","San Diego","San Diego","Chula Vista",139,423100,0.00403417180825819,0.0124431682220627,0.0395577395577396,0.104331431727652,-0.0142501106274163,"2006-04","2006-Q2",502200,-0.157506969334926,"2004-08"
2016-09-30,77094,"44256","OH","Cleveland","Medina","Medina",140,198300,0.00405063291139241,0.00762195121951219,0.0420388859695218,0.0292253722530416,0.0032860505165504,"2016-09","2016-Q3",198300,0,"2016-09"
2016-09-30,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",141,179300,0.00673778775968557,0.0263308528906697,0.0912964090079124,0.0662538163232571,0.0268244129698521,"2016-09","2016-Q3",179300,0,"2016-09"
2016-09-30,72901,"33908","FL","Fort Myers","Lee","Fort Myers",142,232700,0.00561797752808989,0.0143853530950305,0.0645013723696249,0.0788738432544811,-0.030960607430822,"2006-05","2006-Q2",325600,-0.28531941031941,"2005-01"
2016-09-30,95817,"89121","NV","Las Vegas","Clark","Las Vegas",143,157300,0.0109254498714653,0.036231884057971,0.0870767104353836,0.148552358760112,-0.0496304784338703,"2006-09","2006-Q3",261700,-0.398930072602216,"2004-03"
2016-09-30,90780,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",144,143500,0.0191761363636364,0.0543717854518736,0.169519152404238,0.11067972011992,0.0315341638049398,"2016-09","2016-Q3",143500,0,"2016-09"
2016-09-30,58660,"02148","MA","Boston","Middlesex","Malden",145,369100,0.00462710941752858,0.0173649393605292,0.0667630057803468,0.0701327600300761,0.0126809717169152,"2016-09","2016-Q3",369100,0,"2016-09"
2016-09-30,72737,"33647","FL","Tampa","Hillsborough","Tampa",146,256900,0.00312377977352597,0.00982704402515723,0.0646498135101533,0.0668342326164717,-0.0181370023182443,"2006-05","2006-Q2",316200,-0.187539531941809,"2005-07"
2016-09-30,95813,"89117","NV","Las Vegas","Clark","Las Vegas",147,264900,0.0102974828375286,0.0271423032183017,0.0668546113572292,0.120315264130072,-0.0300206824099543,"2006-04","2006-Q2",368000,-0.280163043478261,"2004-04"
2016-09-30,78823,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",148,166100,0.000602409638554217,-0.00835820895522388,-0.0573212258796822,0.00700830828872201,0.0073310796495567,"2009-07","2009-Q3",180900,-0.0818131564400221,"2008-10"
2016-09-30,96825,"92345","CA","Riverside","San Bernardino","Hesperia",149,210900,0.0115107913669065,0.0368731563421829,0.112341772151899,0.141955947929194,-0.0404459305167678,"2006-07","2006-Q3",321400,-0.343808338518979,"2004-11"
2016-09-30,76539,"43130","OH","Columbus","Fairfield","Lancaster",150,127500,0.0055205047318612,0.0175578611332801,0.0651629072681704,0.0231750562084228,0.00319260639963215,"2016-09","2016-Q3",127500,0,"2016-09"
2016-09-30,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",151,102800,0.000973709834469328,0,-0.0181470869149952,-0.0260447106269485,-0.00211525939269919,"2010-07","2010-Q3",119800,-0.141903171953255,"2006-06"
2016-09-30,97743,"94536","CA","San Francisco","Alameda","Fremont",152,857600,0.00515705578996718,0.0110822919122848,0.067596165816009,0.123966082086871,0.0261477305205675,"2016-09","2016-Q3",857600,0,"2016-09"
2016-09-30,96882,"92503","CA","Riverside","Riverside","Riverside",153,335300,0.00419287211740042,0.0216331505179768,0.0812641083521445,0.120304267992408,-0.0242737095507255,"2006-09","2006-Q3",428700,-0.217867972941451,"2005-02"
2016-09-30,86717,"65203","MO","Columbia","Boone","Columbia",154,193100,0.00155601659751037,0.00782881002087683,0.023317435082141,0.0250868194188076,0.00755478248640085,"2016-09","2016-Q3",193100,0,"2016-09"
2016-09-30,60518,"07002","NJ","New York","Hudson","Bayonne",155,312400,0.0048247024766806,0.0225859247135843,0.0965250965250965,0.028234838690254,-0.0298540705887592,"2006-10","2006-Q4",425300,-0.26545967552316,"2004-06"
2016-09-30,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",156,159500,0.0146310432569975,0.0343709468223087,0.0528052805280528,0.00612994461086158,-0.0121829997394787,"2006-05","2006-Q2",184200,-0.134093376764387,"2004-12"
2016-09-30,96667,"92126","CA","San Diego","San Diego","San Diego",157,523600,0.00576258163657318,0.0206627680311891,0.0530973451327434,0.0895547334400275,0.00696298589677435,"2016-09","2016-Q3",523600,0,"2016-09"
2016-09-30,69336,"27406","NC",,"Guilford","Greensboro",158,105900,0.00953288846520496,0.0241779497098646,0.0547808764940239,0.0152123550910046,0.000568344793476561,"2007-11","2007-Q4",108200,-0.0212569316081331,"2007-06"
2016-09-30,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",159,388200,0.00439844760672704,0.0125195618153365,0.0401929260450161,0.0951735981379958,-0.013318379081331,"2006-07","2006-Q3",447200,-0.131932021466905,"2005-07"
2016-09-30,96083,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",160,400700,0.0080503144654088,0.025857654889913,0.104769782189137,0.104659448825875,-0.0140062200926108,"2007-07","2007-Q3",470700,-0.148714680263437,"2005-10"
2016-09-30,99142,"97229","OR","Portland","Washington","Cedar Mill",161,524800,0.00420972062763108,0.0258014073494918,0.113752122241087,0.0851964785176225,0.021653877186437,"2016-09","2016-Q3",524800,0,"2016-09"
2016-09-30,70698,"29732","SC","Charlotte","York","Rock Hill",162,161200,0.00311138767890479,0.0075,0.0522193211488251,0.0347349446381475,0.00926397172827587,"2016-09","2016-Q3",161200,0,"2016-09"
2016-09-30,69450,"27610","NC","Raleigh","Wake","Raleigh",163,139300,0.00432588320115357,0.0160466812545587,0.0513207547169811,0.0304487260709894,0.00810274865623195,"2016-09","2016-Q3",139300,0,"2016-09"
2016-09-30,91325,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",164,233200,0.0108365843086259,0.0304904993371631,0.0806302131603336,0.0774486988570295,0.0293037715507352,"2016-09","2016-Q3",233200,0,"2016-09"
2016-09-30,99563,"98103","WA","Seattle","King","Seattle",165,661300,0.00577946768060836,0.0243184634448575,0.129461998292058,0.108506639245867,0.0326901848246868,"2016-09","2016-Q3",661300,0,"2016-09"
2016-09-30,61797,"10457","NY","New York","Bronx","New York",166,354400,0.0146006298310908,0.0438880706921944,0.106462691226975,0.022491000508416,-0.00126096226039896,"2006-10","2006-Q4",360500,-0.0169209431345354,"2006-09"
2016-09-30,67010,"21740","MD","Hagerstown","Washington","Hagerstown",167,146900,0.000681198910081744,0,0.0138026224982747,0.0125781271151328,-0.0337152065740585,"2006-09","2006-Q3",207000,-0.290338164251208,"2004-07"
2016-09-30,91744,"77095","TX","Houston","Harris","Houston",168,210700,0.00476871721506915,0.0134680134680135,0.070630081300813,0.0690427169863583,0.0259378615450994,"2016-09","2016-Q3",210700,0,"2016-09"
2016-09-30,72247,"32822","FL","Orlando","Orange","Orlando",169,128900,0.0125687352710134,0.0345104333868379,0.128721541155867,0.142215048929126,-0.0387616298483623,"2006-12","2006-Q4",193500,-0.333850129198966,"2005-02"
2016-09-30,67180,"22191","VA","Washington","Prince William","Woodbridge",170,281400,0.00679785330948122,0.0188269370021723,0.0410654827968923,0.0462164626569357,-0.0261558121765266,"2006-01","2006-Q1",376300,-0.252192399681106,"2004-10"
2016-09-30,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",171,394700,0.00483706720977597,0.0172680412371134,0.107774347460006,0.0982824266772209,-0.0165953914695428,"2007-05","2007-Q2",474000,-0.167299578059072,"2005-09"
2016-09-30,84628,"60626","IL","Chicago","Cook","Chicago",172,152600,0.00460829493087558,0.00394736842105263,0.0575190575190575,0.0327354297972897,-0.0342385086652717,"2007-02","2007-Q1",221100,-0.309814563545907,"2001-09"
2016-09-30,96934,"92592","CA","Riverside","Riverside","Temecula",173,429300,0.0053864168618267,0.0185053380782918,0.0545320560058954,0.0972651876417232,-0.01564026558858,"2006-05","2006-Q2",506200,-0.151916238640853,"2004-07"
2016-09-30,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",174,169500,0.00355239786856128,0.0113365155131265,0.0235507246376812,0.00723402736496848,-0.012026096418908,"2007-11","2007-Q4",202100,-0.161306284017813,"2006-02"
2016-09-30,99500,"98012","WA","Seattle","Snohomish","Bothell",175,446300,0.0065403698691926,0.0240936209270307,0.0917318982387476,0.0884765221309334,0.0100323953134736,"2016-09","2016-Q3",446300,0,"2016-09"
2016-09-30,61641,"10027","NY","New York","New York","New York",176,833000,-0.0137343121004026,-0.0712454008250641,-0.00191708602923556,0.104271917398386,,"2016-03","2016-Q1",950200,-0.123342454220164,"2015-09"
2016-09-30,95985,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",177,1281800,0.01240028433773,0.0408444985789687,0.0889474131339733,0.112700431498358,0.0319620406467054,"2016-09","2016-Q3",1281800,0,"2016-09"
2016-09-30,96817,"92336","CA","Riverside","San Bernardino","Fontana",178,400800,0.00501504513540622,0.00830188679245283,0.0303341902313625,0.0953437469973439,-0.0208882748721403,"2006-06","2006-Q2",498800,-0.196471531676022,"2005-01"
2016-09-30,70842,"30062","GA","Atlanta","Cobb","Marietta",179,293900,0.00512995896032832,0.0183645183645184,0.0745886654478976,0.0622530138409163,0.0179500027898976,"2016-09","2016-Q3",293900,0,"2016-09"
2016-09-30,78085,"46307","IN","Chicago","Lake","Crown Point",180,187500,0.00590128755364807,0.0129659643435981,0.0016025641025641,0.00875886381867352,0.00314712884511881,"2008-03","2008-Q1",196100,-0.0438551759306476,"2007-02"
2016-09-30,72350,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",181,180300,0.0106502242152466,0.0267653758542141,0.0900846432889964,0.135767586876954,-0.0223380146184166,"2007-11","2007-Q4",245200,-0.26468189233279,"2005-07"
2016-09-30,93263,"80134","CO","Denver","Douglas","Parker",182,410600,0.00538687561214496,0.0153313550939664,0.068992449882843,0.0803461991659347,0.0326411447358053,"2016-09","2016-Q3",410600,0,"2016-09"
2016-09-30,67722,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",183,270600,0.0044543429844098,0.0131037064769749,0.0150037509377344,0.0158809586113515,-0.00579746874102216,"2007-08","2007-Q3",293200,-0.0770804911323329,"2005-09"
2016-09-30,78042,"46227","IN","Indianapolis","Marion","Indianapolis",184,117400,0.00772532188841202,0.0173310225303293,0.00772532188841202,0.0261188834748995,-0.0064912357618867,"2006-11","2006-Q4",125800,-0.0667726550079491,"2004-09"
2016-09-30,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",185,150800,0.00399467376830892,0.00937081659973226,0.0342935528120713,0.0288657720609733,0.0199246066673671,"2016-09","2016-Q3",150800,0,"2016-09"
2016-09-30,66785,"21117","MD","Baltimore","Baltimore","Owings Mills",186,238700,0.00125838926174497,0.00294117647058824,0.032439446366782,0.0153445903298584,-0.0229883436548761,"2006-11","2006-Q4",302200,-0.21012574454004,"2005-01"
2016-09-30,96208,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bellflower",187,451300,0.00378113879003559,0.0159837910850968,0.0613828786453434,0.0728631304673699,-0.0156483979350922,"2006-08","2006-Q3",529500,-0.147686496694995,"2005-07"
2016-09-30,84647,"60649","IL","Chicago","Cook","Chicago",188,117400,0.00599828620394173,0.0298245614035088,0.0557553956834532,0.000170444870989828,-0.0345691420130954,"2007-08","2007-Q3",175000,-0.329142857142857,"2002-11"
2016-09-30,60599,"07093","NJ","New York","Hudson","West New York",189,310900,0.0120442708333333,0.0277685950413223,-0.023861852433281,0.0398674851953498,-0.0263112166483822,"2007-05","2007-Q2",413300,-0.247761916283571,"2004-11"
2016-09-30,100179,"99301","WA","Kennewick","Franklin","Pasco",190,181700,0.00888395335924486,0.0282965478211658,0.103217972070431,0.0322969539010542,0.0281159545910565,"2016-09","2016-Q3",181700,0,"2016-09"
2016-09-30,71895,"32244","FL","Jacksonville","Duval","Jacksonville",191,129200,0.00388500388500389,0.0229612034837688,0.0766666666666667,0.0745118150043029,-0.0221277639568057,"2007-05","2007-Q2",163400,-0.209302325581395,"2005-03"
2016-09-30,62043,"11233","NY","New York","Kings","New York",192,659900,0.0107213968448461,0.0408517350157729,0.104804955633685,0.148942210434945,,"2016-09","2016-Q3",659900,0,"2016-09"
2016-09-30,78975,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",193,336900,0.00717488789237668,0.0305903946160905,0.07808,0.0816927577725286,0.0195858564136517,"2016-09","2016-Q3",336900,0,"2016-09"
2016-09-30,72488,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",194,268900,0.00938438438438438,0.0298736116430486,0.0799196787148594,0.0998231845157092,-0.018619080154653,"2007-03","2007-Q1",329600,-0.184162621359223,"2005-07"
2016-09-30,96816,"92335","CA","Riverside","San Bernardino","Fontana",195,295300,0.00544773578481444,0.0106091718001369,0.0824780058651026,0.129404500605492,-0.0259485123374363,"2006-06","2006-Q2",386700,-0.236358934574606,"2005-03"
2016-09-30,96590,"92021","CA","San Diego","San Diego","El Cajon",196,426300,0.000939187602723644,0.0056617126680821,0.0484505656665027,0.0914739642529661,-0.00905592369191743,"2006-02","2006-Q1",481100,-0.113905632924548,"2004-07"
2016-09-30,95043,"85705","AZ","Tucson","Pima","Tucson",197,119200,0.00675675675675676,0.0267011197243755,0.0709793351302785,0.0543165704254021,-0.0321671914077858,"2006-10","2006-Q4",165800,-0.281061519903498,"2004-11"
2016-09-30,66142,"20019","DC","Washington","District of Columbia","Washington",198,263800,0.00879541108986616,0.0276587456174523,0.121598639455782,0.0869136474168415,0.0148250435214525,"2016-09","2016-Q3",263800,0,"2016-09"
2016-09-30,91221,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",199,240800,0.00753138075313808,0.0255536626916525,0.0817610062893082,0.0702333291910819,0.0290152038460405,"2016-09","2016-Q3",240800,0,"2016-09"
2016-09-30,76597,"43230","OH","Columbus","Franklin","Gahanna",200,177300,0.0108323831242873,0.029616724738676,0.0751970891449363,0.0372074990102766,0.0067893728650108,"2016-09","2016-Q3",177300,0,"2016-09"
